Complexity,Loss,Equation
1,0.011824259,"1.0095148"
3,0.0051835864,"1.8029045 - RR_interval_sec"
5,0.0002233006,"(0.36686236 / RR_interval_sec) + 0.525819"
7,0.00021984997,"0.5525954 - (-0.32955998 / (RR_interval_sec + -0.035347525))"
9,0.00020943393,"(((5.8819146 / QT_interval_ms) + 0.33968768) / RR_interval_sec) - -0.53860164"
11,0.00019349561,"(0.32102138 / (RR_interval_sec - inv(QT_interval_ms * 0.09043053))) + 0.5653671"
13,0.00019084278,"0.56538653 + (0.32199168 / (RR_interval_sec - inv(-4.836234 + (0.11188719 * QT_interval_ms))))"
15,0.00018592321,"(((RR_interval_sec - (0.0863454 - (17.134373 / QT_interval_ms))) * 0.3874377) / square(RR_interval_sec)) + 0.52279055"
